Node,Centrality
22360_42cd6a21,0.00655307994757536
21140_8d150c65,0.00655307994757536
22232_cb53774e,0.00655307994757536
23331_192866b6,0.00655307994757536
23378_8d6426ae,0.00655307994757536
23505_161e8ec5,0.00655307994757536
23239_ba13cf5e,0.00655307994757536
22070_fd1b8e5e,0.00655307994757536
20899_a8d7c6d5,0.00655307994757536
22415_658c81dd,0.00655307994757536
22298_51433023,0.00655307994757536
20421_0fd51709,0.00655307994757536
23136_2b469508,0.00655307994757536
23168_7fdf5427,0.00655307994757536
20841_1620ae7d,0.00655307994757536
20216_89b90993,0.00655307994757536
20157_db99ab88,0.00655307994757536
21329_1bfecd1d,0.00655307994757536
23403_e539620b,0.00655307994757536
22074_c0265b0d,0.00655307994757536
21281_6e562106,0.00655307994757536
21793_4ad5e2c0,0.00655307994757536
20319_9f53cd7c,0.00655307994757536
23387_c4aa9424,0.00655307994757536
22892_68138f24,0.00655307994757536
21300_ec7da33e,0.00655307994757536
21805_2ba39d00,0.00655307994757536
22442_7d5c5d5f,0.00655307994757536
21009_907a2a95,0.00655307994757536
21806_616e985a,0.00655307994757536
22491_a33562ad,0.00655307994757536
21426_51651a10,0.00655307994757536
20551_ff28a959,0.00655307994757536
20341_6a1588fb,0.00655307994757536
23434_6635ed57,0.00655307994757536
23320_e0711ae9,0.00655307994757536
20892_b1f89c8d,0.00655307994757536
21761_fdb5f86d,0.00655307994757536
22778_7d85debd,0.00655307994757536
20958_94222947,0.00655307994757536
23006_92c5b990,0.00655307994757536
20705_ac2a0325,0.00655307994757536
22919_3ee91d1a,0.00655307994757536
23342_7193a931,0.00655307994757536
21563_c72d37a2,0.00655307994757536
23214_0c411aa1,0.00655307994757536
21619_19435db0,0.00655307994757536
22900_09de4c7a,0.00655307994757536
21570_9cb1d1c4,0.00655307994757536
